Event Count,location,Event duration,Latitude,Longitude,Cluster
286,"{'latitude': 19.8592449, 'longitude': 82.9361618}",1565.462,19.8592449,82.9361618,2
287,"{'latitude': 18.8165733, 'longitude': 82.7123821}",627.0,18.8165733,82.7123821,2
288,"{'latitude': 18.8661311, 'longitude': 82.5704321}",410.778,18.8661311,82.5704321,2
289,"{'latitude': 21.0006598, 'longitude': 83.0768484}",1361.548,21.0006598,83.0768484,1
290,"{'latitude': 22.0642642, 'longitude': 86.6494556}",371.0,22.0642642,86.6494556,0
291,"{'latitude': 21.6995405, 'longitude': 87.0598961}",371.664,21.6995405,87.0598961,0
292,"{'latitude': 21.9403706, 'longitude': 86.5787239}",390.498,21.9403706,86.5787239,0
293,"{'latitude': 18.4652428, 'longitude': 82.5430958}",353.778,18.4652428,82.5430958,2
294,"{'latitude': 19.4921569, 'longitude': 83.5021763}",400.11,19.4921569,83.5021763,2
295,"{'latitude': 21.494338, 'longitude': 83.9859098}",957.918,21.494338,83.9859098,1
296,"{'latitude': 20.3211797, 'longitude': 86.5205976}",434.0,20.3211797,86.5205976,0
297,"{'latitude': 20.9972224, 'longitude': 85.844529}",305.25,20.9972224,85.844529,0
298,"{'latitude': 20.7080892, 'longitude': 83.1322339}",1144.724,20.7080892,83.1322339,1
299,"{'latitude': 21.0879884, 'longitude': 85.9531849}",615.5,21.0879884,85.9531849,0
300,"{'latitude': 19.8591677, 'longitude': 82.9317342}",723.269,19.8591677,82.9317342,2
301,"{'latitude': 19.624201666666668, 'longitude': 83.49291666666667}",580.778,19.624201666666668,83.49291666666667,2
302,"{'latitude': 19.3408695, 'longitude': 82.5144387}",1682.652,19.3408695,82.5144387,2
303,"{'latitude': 19.3651345, 'longitude': 83.4446853}",401.668,19.3651345,83.4446853,2
304,"{'latitude': 17.9850137, 'longitude': 81.5801698}",684.0,17.9850137,81.5801698,2
305,"{'latitude': 21.6465793, 'longitude': 87.1538117}",393.17,21.6465793,87.1538117,0
306,"{'latitude': 21.5652744, 'longitude': 87.059498}",347.0,21.5652744,87.059498,0
307,"{'latitude': 22.0734615, 'longitude': 86.6504991}",607.0,22.0734615,86.6504991,0
308,"{'latitude': 22.0680944, 'longitude': 86.207252}",347.087,22.0680944,86.207252,0
309,"{'latitude': 20.9666812, 'longitude': 85.9140619}",350.337,20.9666812,85.9140619,0
310,"{'latitude': 20.8076751, 'longitude': 82.5357919}",426.417,20.8076751,82.5357919,1
311,"{'latitude': 21.3406249, 'longitude': 83.5558381}",2244.736,21.3406249,83.5558381,1
312,"{'latitude': 21.0948663, 'longitude': 86.579964}",340.419,21.0948663,86.579964,0
313,"{'latitude': 19.2499323, 'longitude': 83.4550299}",456.0,19.2499323,83.4550299,2
314,"{'latitude': 21.1952689, 'longitude': 83.487908}",412.832,21.1952689,83.487908,1
315,"{'latitude': 21.518443333333334, 'longitude': 86.52849666666667}",856.917,21.518443333333334,86.52849666666667,0
316,"{'latitude': 20.8408795, 'longitude': 85.0969283}",967.834,20.8408795,85.0969283,0
317,"{'latitude': 22.2400756, 'longitude': 84.8770907}",430.498,22.2400756,84.8770907,0
318,"{'latitude': 20.7081503, 'longitude': 83.1287214}",314.932,20.7081503,83.1287214,1
319,"{'latitude': 21.850929999999998, 'longitude': 84.7812}",1313.779,21.850929999999998,84.7812,1
320,"{'latitude': 20.294746666666665, 'longitude': 82.75851}",1568.777,20.294746666666665,82.75851,2
321,"{'latitude': 18.0978062, 'longitude': 82.1088374}",317.928,18.0978062,82.1088374,2
322,"{'latitude': 20.9331801, 'longitude': 85.5351535}",370.0,20.9331801,85.5351535,0
323,"{'latitude': 18.8762953, 'longitude': 82.5622709}",383.964,18.8762953,82.5622709,2
324,"{'latitude': 20.5677295, 'longitude': 85.9505554}",503.917,20.5677295,85.9505554,0
325,"{'latitude': 19.4676143, 'longitude': 82.5739998}",570.0,19.4676143,82.5739998,2
326,"{'latitude': 19.2331155, 'longitude': 82.5467934}",570.0,19.2331155,82.5467934,2
327,"{'latitude': 19.051978333333334, 'longitude': 82.26291333333333}",393.111,19.051978333333334,82.26291333333333,2
328,"{'latitude': 21.5209358, 'longitude': 86.1563615}",589.668,21.5209358,86.1563615,0
329,"{'latitude': 20.392744, 'longitude': 86.332227}",1038.0,20.392744,86.332227,0
330,"{'latitude': 21.4686103, 'longitude': 83.9744523}",836.0,21.4686103,83.9744523,1
331,"{'latitude': 20.8075184, 'longitude': 82.5355499}",423.0,20.8075184,82.5355499,1
332,"{'latitude': 22.0734731, 'longitude': 86.6504998}",523.751,22.0734731,86.6504998,0
333,"{'latitude': 20.2359082, 'longitude': 86.5710638}",354.331,20.2359082,86.5710638,0
334,"{'latitude': 21.5842381, 'longitude': 83.4144208}",456.5,21.5842381,83.4144208,1
335,"{'latitude': 21.4615895, 'longitude': 83.5367779}",311.085,21.4615895,83.5367779,1
336,"{'latitude': 19.8591654, 'longitude': 82.9317548}",548.334,19.8591654,82.9317548,2
337,"{'latitude': 20.3026819, 'longitude': 86.4108997}",339.419,20.3026819,86.4108997,0
338,"{'latitude': 22.3826278, 'longitude': 86.0801093}",340.253,22.3826278,86.0801093,0
339,"{'latitude': 22.2402417, 'longitude': 84.877141}",369.917,22.2402417,84.877141,0
340,"{'latitude': 18.1735614, 'longitude': 81.5390067}",513.0,18.1735614,81.5390067,2
341,"{'latitude': 19.234128333333334, 'longitude': 82.54744333333333}",672.222,19.234128333333334,82.54744333333333,2
342,"{'latitude': 21.8221561, 'longitude': 83.853925}",304.583,21.8221561,83.853925,1
343,"{'latitude': 21.4647, 'longitude': 84.4484317}",1728.502,21.4647,84.4484317,1
344,"{'latitude': 21.9387981, 'longitude': 86.7472185}",393.338,21.9387981,86.7472185,0
345,"{'latitude': 20.6332403, 'longitude': 83.7358329}",598.336,20.6332403,83.7358329,1
346,"{'latitude': 21.2672226, 'longitude': 83.5498743}",326.5,21.2672226,83.5498743,1
347,"{'latitude': 20.8962565, 'longitude': 82.5100776}",829.502,20.8962565,82.5100776,1
348,"{'latitude': 21.0136718, 'longitude': 83.4146271}",374.5,21.0136718,83.4146271,1
349,"{'latitude': 21.923781666666667, 'longitude': 86.71672}",399.581,21.923781666666667,86.71672,0
350,"{'latitude': 20.4553959, 'longitude': 85.8798843}",1374.724,20.4553959,85.8798843,0
351,"{'latitude': 21.6512885, 'longitude': 86.8088601}",952.247,21.6512885,86.8088601,0
352,"{'latitude': 20.8076098, 'longitude': 82.5358056}",1408.502,20.8076098,82.5358056,1
353,"{'latitude': 19.39127, 'longitude': 82.27109833333333}",324.333,19.39127,82.27109833333333,2
354,"{'latitude': 18.57248166666667, 'longitude': 82.26966666666667}",1565.778,18.57248166666667,82.26966666666667,2
355,"{'latitude': 20.7081119, 'longitude': 83.1321424}",1764.416,20.7081119,83.1321424,1
356,"{'latitude': 20.4449692, 'longitude': 82.9232645}",599.0,20.4449692,82.9232645,1
357,"{'latitude': 22.2461491, 'longitude': 84.88198}",947.668,22.2461491,84.88198,0
358,"{'latitude': 22.396898, 'longitude': 86.2032646}",310.0,22.396898,86.2032646,0
359,"{'latitude': 19.4028027, 'longitude': 83.3158118}",456.0,19.4028027,83.3158118,2
360,"{'latitude': 18.866265, 'longitude': 82.5705}",570.0,18.866265,82.5705,2
361,"{'latitude': 21.5051158, 'longitude': 86.9227883}",340.0,21.5051158,86.9227883,0
362,"{'latitude': 20.8429271, 'longitude': 83.909473}",3190.17,20.8429271,83.909473,1
363,"{'latitude': 20.9209305, 'longitude': 86.0099672}",563.419,20.9209305,86.0099672,0
364,"{'latitude': 20.6343073, 'longitude': 86.0350083}",514.0,20.6343073,86.0350083,0
365,"{'latitude': 22.2029836, 'longitude': 86.3094287}",383.67,22.2029836,86.3094287,0
366,"{'latitude': 21.7314203, 'longitude': 87.0978802}",631.166,21.7314203,87.0978802,0
367,"{'latitude': 20.7082031, 'longitude': 83.1321479}",530.667,20.7082031,83.1321479,1
368,"{'latitude': 21.3389519, 'longitude': 86.7647516}",411.0,21.3389519,86.7647516,0
369,"{'latitude': 19.9061753, 'longitude': 83.1617266}",501.813,19.9061753,83.1617266,2
370,"{'latitude': 20.4214896, 'longitude': 85.7278675}",380.589,20.4214896,85.7278675,0
371,"{'latitude': 21.9660742, 'longitude': 86.0698371}",317.0,21.9660742,86.0698371,0
372,"{'latitude': 21.878465, 'longitude': 86.8610217}",333.587,21.878465,86.8610217,0
373,"{'latitude': 21.5301042, 'longitude': 86.4290902}",323.083,21.5301042,86.4290902,0
374,"{'latitude': 19.530585, 'longitude': 83.4153465}",456.0,19.530585,83.4153465,2
375,"{'latitude': 20.2165614, 'longitude': 86.5152391}",364.169,20.2165614,86.5152391,0
376,"{'latitude': 22.5236613, 'longitude': 86.0796382}",356.087,22.5236613,86.0796382,0
377,"{'latitude': 20.6193197, 'longitude': 84.4194454}",391.583,20.6193197,84.4194454,1
378,"{'latitude': 20.3556173, 'longitude': 82.7847961}",305.413,20.3556173,82.7847961,1
379,"{'latitude': 19.3433024, 'longitude': 83.5938848}",381.333,19.3433024,83.5938848,2
380,"{'latitude': 19.859503333333333, 'longitude': 82.931955}",593.556,19.859503333333333,82.931955,2
381,"{'latitude': 20.3599263, 'longitude': 86.1611488}",660.169,20.3599263,86.1611488,0
382,"{'latitude': 20.7378762, 'longitude': 86.7011606}",796.415,20.7378762,86.7011606,0
383,"{'latitude': 21.9270429, 'longitude': 85.8353478}",412.502,21.9270429,85.8353478,0
384,"{'latitude': 20.4020463, 'longitude': 85.8812977}",415.913,20.4020463,85.8812977,0
385,"{'latitude': 20.8413707, 'longitude': 85.0971595}",608.0,20.8413707,85.0971595,0
386,"{'latitude': 22.0854199, 'longitude': 86.1083027}",420.0,22.0854199,86.1083027,0
387,"{'latitude': 20.5156967, 'longitude': 86.4016047}",327.664,20.5156967,86.4016047,0
388,"{'latitude': 19.214603333333333, 'longitude': 83.6651}",487.237,19.214603333333333,83.6651,2
389,"{'latitude': 19.4559791, 'longitude': 82.4042787}",666.333,19.4559791,82.4042787,2
390,"{'latitude': 20.3085501, 'longitude': 82.689455}",321.917,20.3085501,82.689455,2
391,"{'latitude': 21.80569, 'longitude': 87.23499666666666}",308.0,21.80569,87.23499666666666,0
392,"{'latitude': 20.3554436, 'longitude': 86.223544}",617.332,20.3554436,86.223544,0
393,"{'latitude': 20.5150959, 'longitude': 82.6702584}",435.834,20.5150959,82.6702584,1
394,"{'latitude': 20.8844384, 'longitude': 85.8320221}",329.332,20.8844384,85.8320221,0
395,"{'latitude': 21.5858166, 'longitude': 86.0733931}",445.0,21.5858166,86.0733931,0
396,"{'latitude': 20.7079451, 'longitude': 83.1321341}",311.48,20.7079451,83.1321341,1
397,"{'latitude': 20.7691333, 'longitude': 86.1508693}",928.663,20.7691333,86.1508693,0
398,"{'latitude': 18.8660608, 'longitude': 82.5703667}",472.667,18.8660608,82.5703667,2
399,"{'latitude': 19.0480917, 'longitude': 82.5537131}",422.556,19.0480917,82.5537131,2
400,"{'latitude': 20.8076412, 'longitude': 82.5357597}",382.336,20.8076412,82.5357597,1
401,"{'latitude': 19.58138, 'longitude': 82.62270333333333}",1715.889,19.58138,82.62270333333333,2
402,"{'latitude': 20.562753333333333, 'longitude': 82.64375333333334}",788.112,20.562753333333333,82.64375333333334,1
403,"{'latitude': 20.5495897, 'longitude': 83.4179192}",587.5,20.5495897,83.4179192,1
404,"{'latitude': 20.6573705, 'longitude': 86.6212993}",349.997,20.6573705,86.6212993,0
405,"{'latitude': 20.4832271, 'longitude': 84.232694}",592.344,20.4832271,84.232694,1
406,"{'latitude': 20.1218761, 'longitude': 86.3287277}",360.0,20.1218761,86.3287277,0
407,"{'latitude': 22.0890947, 'longitude': 86.1069476}",514.0,22.0890947,86.1069476,0
408,"{'latitude': 22.2925199, 'longitude': 84.1055806}",708.332,22.2925199,84.1055806,1
409,"{'latitude': 19.310178333333333, 'longitude': 84.79317333333333}",513.0,19.310178333333333,84.79317333333333,2
410,"{'latitude': 20.7940083, 'longitude': 82.5352007}",589.336,20.7940083,82.5352007,1
411,"{'latitude': 18.8660131, 'longitude': 82.5706686}",470.448,18.8660131,82.5706686,2
412,"{'latitude': 20.7283859, 'longitude': 85.9476602}",350.0,20.7283859,85.9476602,0
413,"{'latitude': 21.7912528, 'longitude': 87.1306698}",482.917,21.7912528,87.1306698,0
414,"{'latitude': 19.486926, 'longitude': 83.4592247}",461.889,19.486926,83.4592247,2
415,"{'latitude': 21.7825416, 'longitude': 83.5921665}",364.5,21.7825416,83.5921665,1
416,"{'latitude': 18.751655, 'longitude': 82.43081166666667}",438.333,18.751655,82.43081166666667,2
417,"{'latitude': 20.2978547, 'longitude': 86.1351405}",380.411,20.2978547,86.1351405,0
418,"{'latitude': 18.8660425, 'longitude': 82.5703386}",338.272,18.8660425,82.5703386,2
419,"{'latitude': 20.7691071, 'longitude': 86.1526936}",514.166,20.7691071,86.1526936,0
420,"{'latitude': 20.7081421, 'longitude': 83.1322511}",403.968,20.7081421,83.1322511,1
421,"{'latitude': 20.997651, 'longitude': 83.0612681}",3537.0,20.997651,83.0612681,1
422,"{'latitude': 19.27706, 'longitude': 82.238675}",611.223,19.27706,82.238675,2
423,"{'latitude': 18.8604185, 'longitude': 82.5804351}",365.365,18.8604185,82.5804351,2
424,"{'latitude': 19.5064649, 'longitude': 82.9452179}",456.0,19.5064649,82.9452179,2
425,"{'latitude': 20.7049814, 'longitude': 83.4848226}",367.068,20.7049814,83.4848226,1
426,"{'latitude': 19.6005302, 'longitude': 82.2536819}",1230.444,19.6005302,82.2536819,2
427,"{'latitude': 21.7362386, 'longitude': 86.8510916}",680.502,21.7362386,86.8510916,0
428,"{'latitude': 21.40732, 'longitude': 86.47003333333333}",2233.083,21.40732,86.47003333333333,0
429,"{'latitude': 20.4584779, 'longitude': 85.8810981}",4561.272,20.4584779,85.8810981,0
430,"{'latitude': 21.9240462, 'longitude': 85.8701704}",403.253,21.9240462,85.8701704,0
431,"{'latitude': 21.0006585, 'longitude': 83.0768661}",563.548,21.0006585,83.0768661,1
432,"{'latitude': 21.5163381, 'longitude': 86.527969}",644.17,21.5163381,86.527969,0
433,"{'latitude': 21.495631, 'longitude': 83.9843698}",627.9,21.495631,83.9843698,1
434,"{'latitude': 21.3375908, 'longitude': 83.6215085}",836.0,21.3375908,83.6215085,1
435,"{'latitude': 21.3823945, 'longitude': 86.2447411}",705.747,21.3823945,86.2447411,0
436,"{'latitude': 21.2767909, 'longitude': 86.6146512}",481.0,21.2767909,86.6146512,0
437,"{'latitude': 20.4899758, 'longitude': 83.4124921}",351.0,20.4899758,83.4124921,1
438,"{'latitude': 19.048022, 'longitude': 82.5534677}",375.444,19.048022,82.5534677,2
439,"{'latitude': 22.122262, 'longitude': 84.0423825}",736.5,22.122262,84.0423825,1
440,"{'latitude': 20.6850761, 'longitude': 83.473859}",596.62,20.6850761,83.473859,1
441,"{'latitude': 20.3538132, 'longitude': 86.1447677}",381.415,20.3538132,86.1447677,0
442,"{'latitude': 20.8238195, 'longitude': 83.9125112}",364.5,20.8238195,83.9125112,1
443,"{'latitude': 20.3205169, 'longitude': 86.5213646}",372.0,20.3205169,86.5213646,0
444,"{'latitude': 19.5158549, 'longitude': 83.5055788}",990.666,19.5158549,83.5055788,2
445,"{'latitude': 20.8339065, 'longitude': 86.337642}",1267.747,20.8339065,86.337642,0
446,"{'latitude': 19.7114, 'longitude': 82.1837861}",536.569,19.7114,82.1837861,2
447,"{'latitude': 18.812995, 'longitude': 82.712985}",816.667,18.812995,82.712985,2
448,"{'latitude': 22.5248075, 'longitude': 83.9925974}",1581.17,22.5248075,83.9925974,1
449,"{'latitude': 20.6463416, 'longitude': 83.7411064}",448.5,20.6463416,83.7411064,1
450,"{'latitude': 21.9375417, 'longitude': 86.9662063}",907.336,21.9375417,86.9662063,0
451,"{'latitude': 20.8060916, 'longitude': 86.257989}",515.838,20.8060916,86.257989,0
452,"{'latitude': 22.0636581, 'longitude': 86.6493459}",428.0,22.0636581,86.6493459,0
453,"{'latitude': 20.4487955, 'longitude': 86.5670274}",341.0,20.4487955,86.5670274,0
454,"{'latitude': 21.8302964, 'longitude': 85.8959792}",947.664,21.8302964,85.8959792,0
455,"{'latitude': 21.0718684, 'longitude': 84.3405619}",301.0,21.0718684,84.3405619,1
456,"{'latitude': 19.2767231, 'longitude': 82.2384787}",1065.333,19.2767231,82.2384787,2
457,"{'latitude': 19.1680788, 'longitude': 83.4072966}",569.777,19.1680788,83.4072966,2
458,"{'latitude': 22.0743004, 'longitude': 86.6505025}",392.166,22.0743004,86.6505025,0
459,"{'latitude': 18.70503666666667, 'longitude': 83.04409666666666}",435.334,18.70503666666667,83.04409666666666,2
460,"{'latitude': 18.3613001, 'longitude': 81.8888061}",314.932,18.3613001,81.8888061,2
461,"{'latitude': 20.7579346, 'longitude': 86.8413163}",401.0,20.7579346,86.8413163,0
462,"{'latitude': 20.1458517, 'longitude': 82.6160487}",331.083,20.1458517,82.6160487,2
463,"{'latitude': 19.7178949, 'longitude': 82.3703553}",627.0,19.7178949,82.3703553,2
464,"{'latitude': 20.896274, 'longitude': 82.5100962}",891.919,20.896274,82.5100962,1
465,"{'latitude': 21.538425, 'longitude': 84.7341694}",331.834,21.538425,84.7341694,1
466,"{'latitude': 22.1173363, 'longitude': 84.0598517}",340.837,22.1173363,84.0598517,1
467,"{'latitude': 21.4954889, 'longitude': 83.9842435}",409.487,21.4954889,83.9842435,1
468,"{'latitude': 22.0854635, 'longitude': 86.1082891}",1081.0,22.0854635,86.1082891,0
469,"{'latitude': 21.4729812, 'longitude': 84.388339}",453.163,21.4729812,84.388339,1
470,"{'latitude': 19.2315836, 'longitude': 82.5489206}",507.111,19.2315836,82.5489206,2
471,"{'latitude': 19.201655, 'longitude': 82.734705}",746.889,19.201655,82.734705,2
472,"{'latitude': 20.7106006, 'longitude': 83.1221487}",1688.0,20.7106006,83.1221487,1
473,"{'latitude': 18.866181666666666, 'longitude': 82.57034166666666}",991.556,18.866181666666666,82.57034166666666,2
474,"{'latitude': 20.3790708, 'longitude': 85.5300386}",310.17,20.3790708,85.5300386,0
475,"{'latitude': 18.8165617, 'longitude': 82.7122539}",302.667,18.8165617,82.7122539,2
476,"{'latitude': 21.0473292, 'longitude': 82.7797646}",419.0,21.0473292,82.7797646,1
477,"{'latitude': 20.8962511, 'longitude': 82.5102488}",866.17,20.8962511,82.5102488,1
478,"{'latitude': 18.3645731, 'longitude': 81.8919938}",652.48,18.3645731,81.8919938,2
479,"{'latitude': 22.0522917, 'longitude': 86.5552422}",460.747,22.0522917,86.5552422,0
480,"{'latitude': 18.549845, 'longitude': 82.204005}",399.554,18.549845,82.204005,2
481,"{'latitude': 21.474151666666668, 'longitude': 86.52855}",464.0,21.474151666666668,86.52855,0
482,"{'latitude': 17.985361, 'longitude': 81.5789439}",343.082,17.985361,81.5789439,2
483,"{'latitude': 18.227603333333334, 'longitude': 82.06180666666667}",300.777,18.227603333333334,82.06180666666667,2
484,"{'latitude': 21.4714259, 'longitude': 87.0523105}",430.498,21.4714259,87.0523105,0
485,"{'latitude': 19.6864912, 'longitude': 83.5384591}",391.762,19.6864912,83.5384591,2
486,"{'latitude': 21.0718721, 'longitude': 84.3406463}",570.336,21.0718721,84.3406463,1
487,"{'latitude': 20.6729716, 'longitude': 86.1108258}",431.17,20.6729716,86.1108258,0
488,"{'latitude': 20.3126152, 'longitude': 85.4629598}",330.17,20.3126152,85.4629598,0
489,"{'latitude': 20.543744, 'longitude': 86.3392662}",372.0,20.543744,86.3392662,0
490,"{'latitude': 20.9974221, 'longitude': 83.0611598}",905.552,20.9974221,83.0611598,1
491,"{'latitude': 20.3087489, 'longitude': 82.6801894}",309.5,20.3087489,82.6801894,2
492,"{'latitude': 19.909908333333334, 'longitude': 83.10746833333333}",774.444,19.909908333333334,83.10746833333333,2
493,"{'latitude': 21.5477995, 'longitude': 84.0374237}",343.168,21.5477995,84.0374237,1
